id_turma;qnt_disc;qnt_aprovados;qnt_reprovados;qnt_trancamento;media_turma;media_faltas;qnt_reposicao
57577892;17;4.0;12.0;1.0;2.447058823529412;29.0;0.0
57577893;29;5.0;21.0;3.0;2.4068965517241376;30.344827586206897;0.0
57577894;25;7.0;15.0;3.0;2.6400000000000006;23.88;1.0
57577895;93;29.0;54.0;10.0;2.972043010752689;14.258064516129032;2.0
57577896;104;64.0;35.0;5.0;4.650961538461539;11.182692307692308;5.0
57577897;1;1.0;0.0;0.0;7.4;6.0;0.0
57577898;76;39.0;31.0;6.0;3.918421052631579;15.078947368421053;10.0
57577900;98;62.0;32.0;4.0;4.369387755102041;12.36734693877551;7.0
57577904;45;17.0;25.0;3.0;3.2666666666666666;21.77777777777778;0.0
57577912;54;41.0;11.0;2.0;5.672222222222222;9.777777777777779;9.0
57577914;47;21.0;23.0;3.0;3.7978723404255312;12.72340425531915;1.0
57577917;50;8.0;39.0;3.0;2.5780000000000003;18.0;0.0
57577918;77;37.0;36.0;4.0;3.8038961038961046;3.844155844155844;4.0
57577919;44;26.0;17.0;1.0;4.4750000000000005;2.75;1.0
57577920;58;16.0;34.0;8.0;2.3068965517241375;1.1379310344827587;2.0
57577921;54;45.0;7.0;2.0;6.203703703703706;5.444444444444445;1.0
57577922;98;93.0;3.0;2.0;7.2908163265306145;2.642857142857143;3.0
57577923;62;43.0;12.0;7.0;5.4387096774193555;6.419354838709677;1.0
57577924;101;78.0;17.0;6.0;6.038613861386139;5.544554455445544;10.0
57577925;55;45.0;6.0;4.0;6.214545454545456;5.345454545454546;2.0
57577926;85;73.0;12.0;0.0;5.910588235294117;10.094117647058823;5.0
57577927;82;79.0;2.0;1.0;7.476829268292684;0.0;0.0
57577928;43;38.0;3.0;2.0;5.883720930232557;13.813953488372093;6.0
57577929;83;71.0;11.0;1.0;6.286746987951804;13.19277108433735;0.0
57577930;65;57.0;5.0;3.0;6.3584615384615395;11.861538461538462;0.0
57577931;97;85.0;6.0;6.0;5.657731958762887;2.9278350515463916;3.0
57577932;99;75.0;23.0;1.0;5.598989898989899;9.616161616161616;16.0
57577933;46;13.0;32.0;1.0;3.0869565217391304;7.565217391304348;7.0
57577934;87;50.0;29.0;8.0;4.520689655172412;13.091954022988507;11.0
57577935;78;60.0;13.0;5.0;5.055128205128205;4.051282051282051;5.0
57577936;74;22.0;51.0;1.0;2.395945945945946;12.756756756756756;5.0
57577937;94;34.0;55.0;5.0;3.093617021276595;10.085106382978724;4.0
57577938;117;75.0;40.0;2.0;4.582051282051283;5.213675213675214;14.0
57577939;94;36.0;50.0;8.0;3.219148936170213;13.595744680851064;12.0
57577940;130;94.0;34.0;2.0;5.371538461538462;10.215384615384615;11.0
57577941;81;53.0;24.0;4.0;4.432098765432098;1.5925925925925926;1.0
57577944;25;16.0;4.0;5.0;4.548000000000001;16.72;2.0
57577945;29;16.0;11.0;2.0;4.279310344827586;14.862068965517242;1.0
57577946;23;15.0;4.0;4.0;4.373913043478261;15.304347826086957;0.0
57577947;25;20.0;4.0;1.0;5.392;11.56;0.0
57577949;22;7.0;14.0;1.0;3.2818181818181826;20.40909090909091;2.0
57577951;29;13.0;16.0;0.0;4.0827586206896544;11.931034482758621;2.0
57577952;25;13.0;12.0;0.0;4.1880000000000015;17.28;3.0
57577953;28;15.0;9.0;4.0;3.8785714285714286;21.214285714285715;2.0
57577955;28;19.0;9.0;0.0;4.803571428571429;11.857142857142858;0.0
57577957;30;23.0;7.0;0.0;5.916666666666667;6.8;1.0
57577958;29;24.0;5.0;0.0;5.565517241379309;10.620689655172415;1.0
57577960;29;17.0;9.0;3.0;4.227586206896552;13.724137931034482;3.0
57577962;22;12.0;5.0;5.0;3.7409090909090907;13.363636363636363;2.0
57577963;21;14.0;6.0;1.0;4.076190476190476;13.238095238095237;1.0
57577965;22;12.0;8.0;2.0;3.927272727272727;10.0;1.0
57577966;22;9.0;11.0;2.0;3.6181818181818177;12.636363636363637;4.0
57577968;14;8.0;6.0;0.0;4.178571428571429;19.857142857142858;1.0
57577969;15;11.0;4.0;0.0;5.12;11.066666666666666;0.0
57577970;21;11.0;10.0;0.0;3.8190476190476192;16.666666666666668;0.0
57577971;26;14.0;12.0;0.0;3.9576923076923074;16.846153846153847;3.0
57577973;30;16.0;13.0;1.0;3.939999999999999;18.266666666666666;1.0
57577974;29;16.0;12.0;1.0;4.110344827586206;19.517241379310345;4.0
57577976;14;9.0;5.0;0.0;3.985714285714286;16.714285714285715;1.0
57577979;15;8.0;3.0;4.0;3.6266666666666665;5.933333333333334;2.0
57577981;30;30.0;0.0;0.0;7.9333333333333345;3.1666666666666665;1.0
57577984;20;18.0;2.0;0.0;6.055;4.95;0.0
57577986;24;22.0;1.0;1.0;6.329166666666666;0.0;0.0
57577988;17;15.0;2.0;0.0;6.570588235294117;5.411764705882353;0.0
57577990;30;30.0;0.0;0.0;8.26;1.1;0.0
57577992;19;17.0;1.0;1.0;6.378947368421052;4.105263157894737;0.0
57577994;14;13.0;1.0;0.0;6.564285714285714;4.714285714285714;1.0
57577996;10;10.0;0.0;0.0;7.7700000000000005;1.8;0.0
57577998;29;27.0;2.0;0.0;6.293103448275861;4.344827586206897;0.0
57578000;8;4.0;3.0;1.0;4.262499999999999;7.125;0.0
57578002;19;18.0;1.0;0.0;6.510526315789473;5.368421052631579;0.0
57578004;19;18.0;0.0;1.0;7.231578947368422;2.3684210526315788;0.0
57578006;7;6.0;0.0;1.0;5.6571428571428575;6.0;0.0
57578008;30;30.0;0.0;0.0;6.4266666666666685;0.0;0.0
57578011;31;31.0;0.0;0.0;6.622580645161292;0.0;0.0
57578013;16;12.0;3.0;1.0;4.94375;2.25;5.0
57578016;29;28.0;1.0;0.0;6.120689655172415;0.5172413793103449;0.0
57578018;28;24.0;2.0;2.0;5.546428571428571;0.0;0.0
57578020;19;14.0;5.0;0.0;4.821052631578947;4.2631578947368425;0.0
57578023;29;28.0;0.0;1.0;6.372413793103449;0.0;0.0
57578025;29;28.0;1.0;0.0;6.234482758620688;0.0;5.0
57578028;30;27.0;2.0;1.0;5.996666666666665;2.533333333333333;0.0
57578031;32;32.0;0.0;0.0;6.20625;0.0;0.0
57578032;35;29.0;5.0;1.0;5.811428571428571;16.742857142857144;2.0
57578034;36;24.0;9.0;3.0;5.388888888888889;0.0;1.0
57578081;1;0.0;0.0;1.0;0.0;0.0;0.0
57578145;2;1.0;1.0;0.0;3.25;0.0;0.0
57578148;1;0.0;1.0;0.0;4.3;12.0;1.0
57578154;1;1.0;0.0;0.0;5.9;4.0;0.0
57578164;41;41.0;0.0;0.0;7.221951219512193;15.121951219512194;0.0
57578167;25;25.0;0.0;0.0;7.4319999999999995;15.36;0.0
57578171;2;2.0;0.0;0.0;7.35;6.0;0.0
57578183;16;11.0;5.0;0.0;5.41875;10.375;1.0
57578185;2;1.0;1.0;0.0;3.4;28.0;0.0
57578218;1;0.0;1.0;0.0;0.0;0.0;0.0
57578259;1;0.0;1.0;0.0;0.0;52.0;0.0
57578355;21;9.0;9.0;3.0;3.119047619047619;18.285714285714285;1.0
57578356;16;9.0;6.0;1.0;4.04375;9.875;1.0
57578357;24;13.0;11.0;0.0;3.5791666666666657;17.416666666666668;4.0
57578359;18;9.0;6.0;3.0;4.233333333333333;15.444444444444445;1.0
57578363;10;6.0;3.0;1.0;4.42;13.4;0.0
57578365;20;11.0;6.0;3.0;3.930000000000001;19.6;3.0
57578370;8;4.0;2.0;2.0;3.8625;21.25;0.0
57578371;17;11.0;6.0;0.0;4.129411764705882;16.11764705882353;1.0
57578374;18;3.0;13.0;2.0;2.0055555555555555;13.222222222222221;1.0
57578377;19;10.0;8.0;1.0;3.752631578947369;12.947368421052632;1.0
57578379;14;5.0;6.0;3.0;2.5285714285714285;19.285714285714285;3.0
57578382;15;3.0;12.0;0.0;2.9200000000000004;16.8;1.0
57578393;20;9.0;10.0;1.0;3.170000000000001;4.8;1.0
57578399;26;12.0;13.0;1.0;3.638461538461539;4.6923076923076925;2.0
57578402;25;7.0;15.0;3.0;2.448;5.76;0.0
57578403;21;6.0;11.0;4.0;2.7761904761904765;5.238095238095238;0.0
57578409;29;14.0;10.0;5.0;3.4448275862068964;4.413793103448276;2.0
57578411;29;15.0;14.0;0.0;3.503448275862069;4.896551724137931;1.0
57578423;24;20.0;4.0;0.0;6.4375;0.0;0.0
57578454;20;18.0;0.0;2.0;7.284999999999999;11.25;0.0
57578464;25;20.0;5.0;0.0;6.651999999999999;18.4;0.0
57578467;8;3.0;5.0;0.0;3.575;0.0;0.0
57578478;1;1.0;0.0;0.0;7.9;0.0;0.0
57578479;17;17.0;0.0;0.0;8.758823529411766;8.823529411764707;3.0
57578674;1;0.0;1.0;0.0;1.3;0.0;0.0
57578677;1;0.0;0.0;1.0;0.9;26.0;0.0
57578684;1;0.0;1.0;0.0;0.0;6.0;0.0
57578689;1;1.0;0.0;0.0;6.5;4.0;0.0
57578691;1;1.0;0.0;0.0;7.0;8.0;0.0
57578791;1;0.0;1.0;0.0;0.0;0.0;0.0
57578828;21;8.0;12.0;1.0;3.119047619047619;12.19047619047619;0.0
57578829;22;4.0;15.0;3.0;2.2181818181818183;22.818181818181817;1.0
57578830;22;2.0;18.0;2.0;1.3136363636363635;26.818181818181817;1.0
57578831;20;2.0;15.0;3.0;0.73;28.1;0.0
57578833;24;8.0;16.0;0.0;3.495833333333333;18.416666666666668;1.0
57578834;22;13.0;6.0;3.0;4.890909090909091;13.818181818181818;0.0
57578835;20;12.0;7.0;1.0;4.15;19.35;0.0
57578836;19;4.0;12.0;3.0;1.963157894736842;31.263157894736842;0.0
57578838;16;10.0;5.0;1.0;5.049999999999999;23.75;0.0
57578839;22;16.0;5.0;1.0;5.145454545454546;10.0;0.0
57578840;19;13.0;6.0;0.0;5.921052631578948;21.57894736842105;1.0
57578841;17;15.0;2.0;0.0;7.258823529411764;15.235294117647058;0.0
57578920;39;34.0;5.0;0.0;5.792307692307691;12.76923076923077;5.0
57578926;41;27.0;12.0;2.0;4.2024390243902445;19.73170731707317;5.0
57578931;52;48.0;3.0;1.0;7.534615384615386;12.653846153846153;1.0
57578934;33;26.0;7.0;0.0;5.569696969696969;13.606060606060606;4.0
57578938;26;20.0;6.0;0.0;4.7846153846153845;12.153846153846153;2.0
57578942;10;10.0;0.0;0.0;7.18;0.8;0.0
57578945;15;12.0;3.0;0.0;5.76;7.866666666666666;1.0
57578946;17;17.0;0.0;0.0;8.200000000000001;14.529411764705882;0.0
57578949;2;2.0;0.0;0.0;8.45;12.5;0.0
57578951;2;2.0;0.0;0.0;6.9;0.0;0.0
57578955;10;8.0;2.0;0.0;5.119999999999999;11.4;1.0
57578961;8;8.0;0.0;0.0;6.7875000000000005;6.875;0.0
57578966;49;46.0;2.0;1.0;7.777551020408162;4.285714285714286;0.0
57578969;9;9.0;0.0;0.0;8.566666666666666;5.555555555555555;0.0
57578972;44;37.0;6.0;1.0;5.822727272727274;9.136363636363637;5.0
57578975;1;1.0;0.0;0.0;10.0;0.0;0.0
57578992;40;32.0;4.0;4.0;6.39;18.75;0.0
57578999;37;30.0;7.0;0.0;7.662162162162162;23.945945945945947;2.0
57579007;16;14.0;2.0;0.0;6.75625;0.0;0.0
57579015;30;24.0;6.0;0.0;6.340000000000001;3.2;0.0
57579025;19;19.0;0.0;0.0;6.373684210526316;12.68421052631579;0.0
57579027;3;2.0;1.0;0.0;4.6000000000000005;22.666666666666668;0.0
57579034;1;0.0;1.0;0.0;0.5;14.0;0.0
57579082;5;5.0;0.0;0.0;8.16;12.4;0.0
57579264;2;2.0;0.0;0.0;6.25;4.0;0.0
57579271;1;1.0;0.0;0.0;9.3;0.0;0.0
57579273;2;2.0;0.0;0.0;7.65;0.0;0.0
57579279;1;0.0;1.0;0.0;0.0;48.0;0.0
57579286;5;4.0;1.0;0.0;7.279999999999999;6.4;0.0
57579287;25;16.0;8.0;1.0;5.088000000000001;7.04;4.0
57579288;23;18.0;5.0;0.0;6.186956521739129;11.130434782608695;0.0
57579289;21;21.0;0.0;0.0;6.552380952380952;6.0;0.0
57579290;19;15.0;4.0;0.0;5.1947368421052635;11.68421052631579;1.0
57579291;8;7.0;1.0;0.0;6.0249999999999995;0.0;1.0
57579293;15;9.0;6.0;0.0;4.873333333333335;6.8;0.0
57579295;22;20.0;2.0;0.0;6.231818181818183;0.0;2.0
57579307;1;1.0;0.0;0.0;9.0;6.0;0.0
57579311;5;4.0;0.0;1.0;6.26;5.6;0.0
57579312;1;1.0;0.0;0.0;6.3;0.0;0.0
57579317;2;2.0;0.0;0.0;8.75;4.0;0.0
57579321;2;2.0;0.0;0.0;8.25;0.0;0.0
57579325;31;10.0;19.0;2.0;3.2967741935483876;14.0;4.0
57579326;1;1.0;0.0;0.0;6.8;2.0;0.0
57579327;17;8.0;8.0;1.0;3.4941176470588236;12.941176470588236;0.0
57579328;1;1.0;0.0;0.0;8.7;0.0;0.0
57579345;15;10.0;5.0;0.0;4.746666666666667;17.8;1.0
57579346;35;25.0;6.0;4.0;5.751428571428573;0.0;0.0
57579375;17;13.0;4.0;0.0;5.994117647058823;2.7058823529411766;0.0
57579405;29;23.0;5.0;1.0;5.86551724137931;11.517241379310345;0.0
57579413;11;2.0;9.0;0.0;2.372727272727273;20.545454545454547;1.0
57579414;13;6.0;7.0;0.0;3.0538461538461537;16.0;1.0
57579416;17;5.0;12.0;0.0;3.1411764705882352;17.764705882352942;0.0
57579419;20;9.0;9.0;2.0;3.974999999999999;14.6;0.0
57579420;20;7.0;12.0;1.0;3.4550000000000005;12.0;1.0
57579421;19;4.0;15.0;0.0;3.0421052631578944;17.263157894736842;2.0
57579422;20;12.0;8.0;0.0;4.5600000000000005;9.2;0.0
57579426;9;6.0;3.0;0.0;4.388888888888889;21.444444444444443;1.0
57579427;11;2.0;6.0;3.0;1.9;30.90909090909091;0.0
57579429;8;0.0;5.0;3.0;2.0749999999999997;23.75;1.0
57579430;8;5.0;3.0;0.0;4.4;12.0;0.0
57579432;10;2.0;8.0;0.0;3.0900000000000003;13.0;1.0
57579434;1;1.0;0.0;0.0;7.9;0.0;0.0
57579466;6;6.0;0.0;0.0;6.3999999999999995;0.0;1.0
57579475;49;30.0;17.0;2.0;4.563265306122449;0.0;3.0
57579476;46;42.0;2.0;2.0;8.054347826086957;10.478260869565217;0.0
57579478;6;6.0;0.0;0.0;9.100000000000001;0.0;0.0
57579491;1;0.0;1.0;0.0;1.5;36.0;0.0
57579509;80;76.0;1.0;3.0;8.00125;3.675;0.0
57579510;46;36.0;7.0;3.0;6.576086956521739;7.543478260869565;1.0
57579512;33;31.0;1.0;1.0;6.784848484848485;8.181818181818182;0.0
57579513;32;27.0;4.0;1.0;5.778124999999998;15.3125;2.0
57579515;31;21.0;5.0;5.0;5.419354838709678;20.548387096774192;1.0
57579516;31;25.0;5.0;1.0;6.238709677419355;17.35483870967742;0.0
57579518;35;29.0;3.0;3.0;5.585714285714288;13.742857142857142;4.0
57579519;39;23.0;15.0;1.0;4.735897435897434;16.923076923076923;2.0
57579521;37;26.0;9.0;2.0;5.070270270270269;18.7027027027027;1.0
57579522;36;22.0;13.0;1.0;4.3583333333333325;20.25;2.0
57579524;38;33.0;4.0;1.0;6.189473684210526;10.263157894736842;0.0
57579525;39;29.0;9.0;1.0;5.128205128205126;16.794871794871796;2.0
57579573;1;1.0;0.0;0.0;10.0;2.0;0.0
57579582;27;26.0;1.0;0.0;6.562962962962963;5.037037037037037;1.0
57579996;18;15.0;3.0;0.0;7.038888888888889;0.0;0.0
57579997;14;10.0;3.0;1.0;5.65;8.142857142857142;0.0
57580099;1;1.0;0.0;0.0;7.4;14.0;0.0
57580143;1;1.0;0.0;0.0;7.2;0.0;0.0
57580163;16;14.0;1.0;1.0;8.075;0.0;0.0
57580164;5;4.0;1.0;0.0;6.720000000000001;19.2;0.0
57580165;2;2.0;0.0;0.0;8.600000000000001;2.0;0.0
57580166;6;2.0;4.0;0.0;3.016666666666667;13.333333333333334;0.0
57580168;2;1.0;1.0;0.0;5.1;0.0;0.0
57580169;3;2.0;1.0;0.0;5.5;32.666666666666664;0.0
57580175;2;2.0;0.0;0.0;9.05;4.0;0.0
57580182;2;2.0;0.0;0.0;8.15;0.0;0.0
57580185;1;0.0;0.0;1.0;0.0;62.0;0.0
57580213;3;3.0;0.0;0.0;7.7;0.0;0.0
57580215;1;0.0;1.0;0.0;0.0;52.0;0.0
57580217;1;1.0;0.0;0.0;8.4;10.0;0.0
57580223;9;8.0;0.0;1.0;8.077777777777778;17.77777777777778;0.0
57580225;3;3.0;0.0;0.0;8.833333333333334;14.0;0.0
57580476;1;0.0;1.0;0.0;0.0;14.0;0.0
57580573;28;19.0;8.0;1.0;5.810714285714286;19.642857142857142;0.0
57580574;25;10.0;14.0;1.0;3.684000000000001;27.72;0.0
57580575;18;7.0;6.0;5.0;3.438888888888888;28.77777777777778;0.0
57580632;1;1.0;0.0;0.0;9.2;3.0;0.0
57580688;37;30.0;4.0;3.0;5.732432432432431;10.486486486486486;0.0
57580689;25;22.0;2.0;1.0;6.383999999999999;0.0;2.0
57580697;23;14.0;7.0;2.0;4.2608695652173925;0.0;2.0
57580936;33;30.0;2.0;1.0;6.248484848484846;5.212121212121212;1.0
57580937;34;29.0;4.0;1.0;6.467647058823529;11.0;4.0
57580939;5;1.0;4.0;0.0;2.08;0.0;1.0
57580944;82;26.0;37.0;19.0;2.7963414634146337;0.0;8.0
57581008;12;7.0;4.0;1.0;4.983333333333333;10.583333333333334;0.0
57581011;76;39.0;30.0;7.0;3.972368421052632;1.75;0.0
57581014;23;18.0;3.0;2.0;5.808695652173912;9.73913043478261;0.0
57581017;42;39.0;3.0;0.0;6.50952380952381;4.142857142857143;0.0
57581021;1;1.0;0.0;0.0;5.6;2.0;0.0
57581029;3;3.0;0.0;0.0;8.6;0.0;0.0
57581530;2;2.0;0.0;0.0;8.5;0.0;0.0
