,id_componente,codigo,nome,unidade_responsavel,id_curriculo,tipo_vinculo_componente
1124,57589,ECT2202,ÁLGEBRA LINEAR,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1125,57589,ECT2202,ÁLGEBRA LINEAR,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1126,57590,ECT2301,CÁLCULO III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1127,57590,ECT2301,CÁLCULO III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1128,57590,ECT2301,CÁLCULO III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1129,57590,ECT2301,CÁLCULO III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1130,57590,ECT2301,CÁLCULO III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1131,57590,ECT2301,CÁLCULO III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1132,57590,ECT2301,CÁLCULO III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1133,57590,ECT2301,CÁLCULO III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1134,57590,ECT2301,CÁLCULO III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1135,57590,ECT2301,CÁLCULO III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1136,57591,ECT2207,PROBABILIDADE E ESTATÍSTICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1137,57591,ECT2207,PROBABILIDADE E ESTATÍSTICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1138,57591,ECT2207,PROBABILIDADE E ESTATÍSTICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1139,57591,ECT2207,PROBABILIDADE E ESTATÍSTICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1140,57591,ECT2207,PROBABILIDADE E ESTATÍSTICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1141,57591,ECT2207,PROBABILIDADE E ESTATÍSTICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1142,57591,ECT2207,PROBABILIDADE E ESTATÍSTICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1143,57591,ECT2207,PROBABILIDADE E ESTATÍSTICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1144,57591,ECT2207,PROBABILIDADE E ESTATÍSTICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1145,57591,ECT2207,PROBABILIDADE E ESTATÍSTICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1146,57592,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1147,57592,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1148,57592,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1149,57592,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1150,57592,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1151,57592,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1152,57592,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1153,57592,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1154,57592,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1155,57592,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1156,57593,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1157,57593,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1158,57593,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1159,57593,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1160,57593,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1161,57593,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1162,57593,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1163,57593,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1164,57593,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1165,57593,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1166,57594,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1167,57594,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1168,57594,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1169,57594,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1170,57594,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1171,57594,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1172,57594,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1173,57594,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1174,57594,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1175,57594,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1176,57595,ECT2307,FÍSICA EXPERIMENTAL I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1177,57595,ECT2307,FÍSICA EXPERIMENTAL I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1178,57595,ECT2307,FÍSICA EXPERIMENTAL I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1179,57595,ECT2307,FÍSICA EXPERIMENTAL I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1180,57595,ECT2307,FÍSICA EXPERIMENTAL I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1181,57595,ECT2307,FÍSICA EXPERIMENTAL I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1182,57595,ECT2307,FÍSICA EXPERIMENTAL I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1183,57595,ECT2307,FÍSICA EXPERIMENTAL I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1184,57595,ECT2307,FÍSICA EXPERIMENTAL I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1185,57595,ECT2307,FÍSICA EXPERIMENTAL I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1186,57596,ECT2403,FÍSICA EXPERIMENTAL II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1187,57596,ECT2403,FÍSICA EXPERIMENTAL II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1188,57596,ECT2403,FÍSICA EXPERIMENTAL II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1189,57596,ECT2403,FÍSICA EXPERIMENTAL II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1190,57596,ECT2403,FÍSICA EXPERIMENTAL II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1191,57596,ECT2403,FÍSICA EXPERIMENTAL II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1192,57596,ECT2403,FÍSICA EXPERIMENTAL II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1193,57596,ECT2403,FÍSICA EXPERIMENTAL II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1194,57596,ECT2403,FÍSICA EXPERIMENTAL II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1195,57596,ECT2403,FÍSICA EXPERIMENTAL II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1196,57597,ECT2203,LÓGICA DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1197,57597,ECT2203,LÓGICA DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1198,57597,ECT2203,LÓGICA DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1199,57597,ECT2203,LÓGICA DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1200,57597,ECT2203,LÓGICA DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1201,57597,ECT2203,LÓGICA DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1202,57597,ECT2203,LÓGICA DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1203,57597,ECT2203,LÓGICA DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1204,57597,ECT2203,LÓGICA DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1205,57597,ECT2203,LÓGICA DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1206,57598,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1207,57598,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1208,57598,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1209,57598,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1210,57598,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1211,57598,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1212,57598,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1213,57598,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1214,57598,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1215,57598,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1216,57599,ECT2401,COMPUTAÇÃO NUMÉRICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1217,57599,ECT2401,COMPUTAÇÃO NUMÉRICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1218,57599,ECT2401,COMPUTAÇÃO NUMÉRICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1219,57599,ECT2401,COMPUTAÇÃO NUMÉRICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1220,57599,ECT2401,COMPUTAÇÃO NUMÉRICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1221,57599,ECT2401,COMPUTAÇÃO NUMÉRICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1222,57599,ECT2401,COMPUTAÇÃO NUMÉRICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1223,57599,ECT2401,COMPUTAÇÃO NUMÉRICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1224,57599,ECT2401,COMPUTAÇÃO NUMÉRICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1225,57599,ECT2401,COMPUTAÇÃO NUMÉRICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1226,57600,ECT2104,QUÍMICA GERAL,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1227,57600,ECT2104,QUÍMICA GERAL,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1228,57600,ECT2104,QUÍMICA GERAL,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1229,57600,ECT2104,QUÍMICA GERAL,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1230,57600,ECT2104,QUÍMICA GERAL,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1231,57600,ECT2104,QUÍMICA GERAL,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1232,57600,ECT2104,QUÍMICA GERAL,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1233,57600,ECT2104,QUÍMICA GERAL,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1234,57600,ECT2104,QUÍMICA GERAL,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1235,57600,ECT2104,QUÍMICA GERAL,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1236,57602,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1237,57602,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1238,57602,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1239,57602,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1240,57602,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1241,57602,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1242,57602,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1243,57602,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1244,57602,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1245,57602,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1246,57603,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1247,57603,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1248,57603,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1249,57603,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1250,57603,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1251,57603,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1252,57603,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1253,57603,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1254,57603,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1255,57603,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1256,57604,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1257,57604,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1258,57604,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1259,57604,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1260,57604,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1261,57604,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1262,57604,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1263,57604,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1264,57604,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1265,57604,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1266,57605,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1267,57605,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1268,57605,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1269,57605,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1270,57605,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1271,57605,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1272,57605,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1273,57605,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1274,57605,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1275,57605,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1276,57606,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1277,57606,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1278,57606,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1279,57606,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1280,57606,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1281,57606,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1282,57606,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1283,57606,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1284,57606,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1285,57606,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1286,57607,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115803290,OBRIGATÓRIO
1287,57607,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115307035,OBRIGATÓRIO
1288,57607,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OBRIGATÓRIO
1289,57607,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115802434,OBRIGATÓRIO
1290,57607,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306301,OBRIGATÓRIO
1291,57607,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OBRIGATÓRIO
1292,57607,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115765126,OBRIGATÓRIO
1293,57607,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115272412,OBRIGATÓRIO
1294,57607,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OBRIGATÓRIO
1295,57607,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OBRIGATÓRIO
1296,57621,ECT2500,INTRODUÇÃO ÀS ENGENHARIAS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115305512,OPTATIVO
1297,57621,ECT2500,INTRODUÇÃO ÀS ENGENHARIAS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115273212,OPTATIVO
1298,57621,ECT2500,INTRODUÇÃO ÀS ENGENHARIAS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115764587,OPTATIVO
1299,57621,ECT2500,INTRODUÇÃO ÀS ENGENHARIAS,ESCOLA DE CIÊNCIAS E TECNOLOGIA,115306807,OPTATIVO
