"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"57594293";"01";"5758809";"";"";"54989";"GRADUAÇÃO";"Campus Santa Cruz";"Bloco I - Sala 13";"2017";"1";"2017-02-13";"2017-03-27";"2M12345 4M56 (13/02/2017 - 27/03/2017)";"25";"30";"REGULAR";"f";"2017-07-01 15:03:30.26";"f";"";"40";"CONSOLIDADA";"";"Presencial";
"57594294";"01";"5758809";"";"";"54990";"GRADUAÇÃO";"Campus Santa Cruz";"Bloco I - Sala 13";"2017";"1";"2017-04-03";"2017-05-08";"2M12345 (03/04/2017 - 08/05/2017)";"16";"15";"REGULAR";"f";"2017-07-05 08:27:47.568";"f";"";"25";"CONSOLIDADA";"";"Presencial";
"57594295";"02";"5756753";"";"";"54990";"GRADUAÇÃO";"Campus Santa Cruz";"Escola Miguel Lula (Sala 01)";"2017";"1";"2017-04-03";"2017-05-08";"2M12345 (03/04/2017 - 08/05/2017)";"9";"15";"REGULAR";"f";"2017-06-30 08:12:03.08";"f";"";"25";"CONSOLIDADA";"";"Presencial";
"57594296";"01";"5758809";"";"";"54991";"GRADUAÇÃO";"Campus Santa Cruz";"Bloco I - Sala 13";"2017";"1";"2017-05-15";"2017-05-29";"2M2345 (15/05/2017 - 29/05/2017)";"8";"8";"REGULAR";"f";"2017-07-05 08:42:26.502";"f";"";"12";"CONSOLIDADA";"";"Presencial";
"57594297";"02";"5756753";"";"";"54991";"GRADUAÇÃO";"Campus Santa Cruz";"Escola Miguel Lula (Sala 01)";"2017";"1";"2017-05-15";"2017-05-29";"2M2345 (15/05/2017 - 29/05/2017)";"8";"8";"REGULAR";"f";"2017-06-30 08:17:58.395";"f";"";"12";"CONSOLIDADA";"";"Presencial";
"57594298";"04";"5757962";"";"";"22450";"GRADUAÇÃO";"Campus Central";"4F4";"2017";"1";"2017-02-13";"2017-07-01";"46N12";"19";"25";"REGULAR";"f";"2017-07-07 18:52:17.301";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57594298";"04";"18187";"";"";"22450";"GRADUAÇÃO";"Campus Central";"4F4";"2017";"1";"2017-02-13";"2017-07-01";"46N12";"19";"25";"REGULAR";"f";"2017-07-07 18:52:17.301";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57594299";"03";"5758809";"";"";"54991";"GRADUAÇÃO";"Campus Santa Cruz";"Bloco I - Sala 13";"2017";"1";"2017-06-05";"2017-06-19";"2M2345 (05/06/2017 - 19/06/2017)";"8";"8";"REGULAR";"f";"2017-07-05 08:43:42.585";"f";"";"12";"CONSOLIDADA";"";"Presencial";
"57594300";"04";"5756753";"";"";"54991";"GRADUAÇÃO";"Campus Santa Cruz";"Sala de Aula EML 01";"2017";"1";"2017-06-05";"2017-06-19";"2M2345 (05/06/2017 - 19/06/2017)";"0";"7";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57594301";"01";"5757795";"";"";"54997";"GRADUAÇÃO";"Campus Santa Cruz";"Bloco I - Sala 13";"2017";"1";"2017-02-14";"2017-06-20";"3M456 (14/02/2017 - 20/06/2017)";"22";"30";"REGULAR";"f";"2017-07-06 21:27:39.811";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"57594302";"01";"5757795";"";"";"54998";"GRADUAÇÃO";"Campus Santa Cruz";"Bloco I - Sala 13";"2017";"1";"2017-03-21";"2017-04-18";"3M123 (21/03/2017 - 18/04/2017)";"9";"15";"REGULAR";"f";"2017-06-30 20:40:23.115";"f";"";"15";"CONSOLIDADA";"";"Presencial";
"57594303";"02";"5753029";"";"";"54998";"GRADUAÇÃO";"Campus Santa Cruz";"Bloco I - Sala 13";"2017";"1";"2017-03-21";"2017-04-18";"3M123 (21/03/2017 - 18/04/2017)";"13";"15";"REGULAR";"f";"2017-07-03 23:20:01.976";"f";"";"18";"CONSOLIDADA";"";"Presencial";
"57594304";"01";"5754293";"";"";"2034851";"GRADUAÇÃO";"Campus Central";"Sala 02 do DSC";"2017";"1";"2017-02-13";"2017-07-01";"4N1234 (13/02/2017 - 01/07/2017)";"4";"30";"REGULAR";"f";"2017-06-30 10:17:10.689";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57594305";"02";"5756938";"";"";"2034851";"GRADUAÇÃO";"Campus Central";"Sala 06 DSC";"2017";"1";"2017-02-13";"2017-07-01";"4N1234 (13/02/2017 - 01/07/2017)";"3";"30";"REGULAR";"f";"2017-07-12 15:25:53.372";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57594306";"01";"5754400";"";"";"2034861";"GRADUAÇÃO";"Campus Central";"Sala 01 do DSC";"2017";"1";"2017-02-13";"2017-07-01";"4N1234 5N34 (13/02/2017 - 01/07/2017)";"35";"40";"REGULAR";"f";"2017-07-01 21:58:49.112";"f";"";"112";"CONSOLIDADA";"";"Presencial";
"57594306";"01";"5753622";"";"";"2034861";"GRADUAÇÃO";"Campus Central";"Sala 01 do DSC";"2017";"1";"2017-02-13";"2017-07-01";"4N1234 5N34 (13/02/2017 - 01/07/2017)";"35";"40";"REGULAR";"f";"2017-07-01 21:58:49.112";"f";"";"112";"CONSOLIDADA";"";"Presencial";
"57594308";"01";"16940";"";"";"2038552";"GRADUAÇÃO";"Campus Caicó";"Sala de Geografia Física / D3";"2017";"1";"2017-02-13";"2017-07-01";"2N1234 (13/02/2017 - 01/07/2017)";"8";"55";"REGULAR";"f";"2017-07-05 15:22:47.025";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57594309";"02";"22873";"";"";"25802";"GRADUAÇÃO";"Campus Central";"CB";"2017";"1";"2017-02-13";"2017-07-01";"35N12";"59";"28";"REGULAR";"f";"2017-06-30 21:15:59.362";"f";"";"66";"CONSOLIDADA";"";"Presencial";
"57594310";"01";"5758615";"";"";"48180";"GRADUAÇÃO";"Campus Caicó";"Sala de Geografia Física / D3";"2017";"1";"2017-02-13";"2017-07-01";"3N1234";"8";"55";"REGULAR";"f";"2017-07-03 16:12:29.461";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57594311";"01";"5758590";"";"";"2034862";"GRADUAÇÃO";"Campus Central";"Sala 01 do DSC";"2017";"1";"2017-02-13";"2017-07-01";"2N1234 5N12 (13/02/2017 - 01/07/2017)";"37";"40";"REGULAR";"f";"2017-07-06 12:25:18.121";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57594311";"01";"5752191";"";"";"2034862";"GRADUAÇÃO";"Campus Central";"Sala 01 do DSC";"2017";"1";"2017-02-13";"2017-07-01";"2N1234 5N12 (13/02/2017 - 01/07/2017)";"37";"40";"REGULAR";"f";"2017-07-06 12:25:18.121";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57594311";"01";"5753622";"";"";"2034862";"GRADUAÇÃO";"Campus Central";"Sala 01 do DSC";"2017";"1";"2017-02-13";"2017-07-01";"2N1234 5N12 (13/02/2017 - 01/07/2017)";"37";"40";"REGULAR";"f";"2017-07-06 12:25:18.121";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57594312";"01";"5758814";"";"";"48179";"GRADUAÇÃO";"Campus Caicó";"Sala D3 e Laboratório de Informática II";"2017";"1";"2017-02-13";"2017-07-01";"4N123";"3";"60";"REGULAR";"f";"2017-07-02 22:03:17.79";"f";"";"55";"CONSOLIDADA";"";"Presencial";
"57594313";"01";"5753861";"";"";"54976";"GRADUAÇÃO";"Campus Santa Cruz";"Bloco I - Sala 01 (segunda)/ Sala 13 (quarta)";"2017";"1";"2017-02-13";"2017-04-19";"24T123 (13/02/2017 - 19/04/2017)";"25";"30";"REGULAR";"f";"2017-07-01 16:36:48.005";"f";"";"58";"CONSOLIDADA";"";"Presencial";
"57594314";"02";"5753660";"";"";"2034509";"GRADUAÇÃO";"Campus Caicó";"Sala de Geografia Humana / D4";"2017";"1";"2017-02-13";"2017-07-01";"5N1234 (13/02/2017 - 01/07/2017)";"12";"55";"REGULAR";"f";"2017-06-30 21:18:15.852";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57594315";"01";"3029983";"";"";"43164";"GRADUAÇÃO";"Campus Caicó";"Sala de Geografia Humana / D4";"2017";"1";"2017-02-13";"2017-07-01";"6N1234";"4";"55";"REGULAR";"f";"2017-07-01 21:05:39.75";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57594315";"01";"5758861";"";"";"43164";"GRADUAÇÃO";"Campus Caicó";"Sala de Geografia Humana / D4";"2017";"1";"2017-02-13";"2017-07-01";"6N1234";"4";"55";"REGULAR";"f";"2017-07-01 21:05:39.75";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57594317";"01";"5757795";"";"";"54999";"GRADUAÇÃO";"Campus Santa Cruz";"Bloco I - Sala 13";"2017";"1";"2017-04-25";"2017-05-02";"3M23 (25/04/2017 - 25/04/2017), 3M2 (02/05/2017 - 02/05/2017)";"3";"5";"REGULAR";"f";"2017-07-03 09:57:53.07";"f";"";"6";"CONSOLIDADA";"";"Presencial";
"57594318";"01";"5757425";"";"";"25544";"GRADUAÇÃO";"Campus Central";"2F1";"2017";"1";"2017-02-13";"2017-07-01";"24N12";"51";"82";"REGULAR";"f";"2017-07-05 12:30:17.222";"f";"";"66";"CONSOLIDADA";"";"Presencial";
"57594321";"01";"5753861";"";"";"54977";"GRADUAÇÃO";"Campus Santa Cruz";"Bloco I - Sala 01";"2017";"1";"2017-04-24";"2017-06-26";"2T1234 (24/04/2017 - 26/06/2017)";"3";"5";"REGULAR";"f";"2017-07-01 16:33:37.261";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57594322";"02";"5757143";"";"";"54977";"GRADUAÇÃO";"Campus Santa Cruz";"SALA 02 (24/04 A 22/05); AUDITÓRIO (29/05 A 26/06)";"2017";"1";"2017-04-24";"2017-06-26";"2T1234 (24/04/2017 - 26/06/2017)";"5";"5";"REGULAR";"f";"2017-07-01 15:02:21.697";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57594324";"01A";"18654";"";"";"2042750";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2T34 45T23";"29";"18";"REGULAR";"f";"2017-07-06 19:16:18.471";"f";"57594323";"108";"CONSOLIDADA";"";"Presencial";
"57594324";"01A";"5753064";"";"";"2042750";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2T34 45T23";"29";"18";"REGULAR";"f";"2017-07-06 19:16:18.471";"f";"57594323";"108";"CONSOLIDADA";"";"Presencial";
"57594324";"01A";"5754300";"";"";"2042750";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2T34 45T23";"29";"18";"REGULAR";"f";"2017-07-06 19:16:18.471";"f";"57594323";"108";"CONSOLIDADA";"";"Presencial";
"57594325";"01B";"5754300";"";"";"2042750";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2T34 4T45 5T23";"22";"19";"REGULAR";"f";"2017-07-06 19:16:18.962";"f";"57594323";"108";"CONSOLIDADA";"";"Presencial";
"57594325";"01B";"5753064";"";"";"2042750";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2T34 4T45 5T23";"22";"19";"REGULAR";"f";"2017-07-06 19:16:18.962";"f";"57594323";"108";"CONSOLIDADA";"";"Presencial";
"57594325";"01B";"18654";"";"";"2042750";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2T34 4T45 5T23";"22";"19";"REGULAR";"f";"2017-07-06 19:16:18.962";"f";"57594323";"108";"CONSOLIDADA";"";"Presencial";
"57594327";"02A";"18654";"";"";"2042750";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"4N34 56N12";"18";"17";"REGULAR";"f";"2017-07-06 19:20:12.081";"f";"57594326";"108";"CONSOLIDADA";"";"Presencial";
"57594327";"02A";"5753064";"";"";"2042750";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"4N34 56N12";"18";"17";"REGULAR";"f";"2017-07-06 19:20:12.081";"f";"57594326";"108";"CONSOLIDADA";"";"Presencial";
"57594327";"02A";"5754300";"";"";"2042750";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"4N34 56N12";"18";"17";"REGULAR";"f";"2017-07-06 19:20:12.081";"f";"57594326";"108";"CONSOLIDADA";"";"Presencial";
"57594328";"03";"5753861";"";"";"54977";"GRADUAÇÃO";"Campus Santa Cruz";"Bloco I - Sala 13";"2017";"1";"2017-04-26";"2017-06-21";"4T1234 (26/04/2017 - 21/06/2017)";"3";"5";"REGULAR";"f";"2017-07-05 10:06:23.426";"f";"";"48";"CONSOLIDADA";"";"Presencial";
"57594329";"02B";"5753064";"";"";"2042750";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"45N34 6N12";"12";"15";"REGULAR";"f";"2017-07-06 19:20:11.482";"f";"57594326";"108";"CONSOLIDADA";"";"Presencial";
"57594329";"02B";"18654";"";"";"2042750";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"45N34 6N12";"12";"15";"REGULAR";"f";"2017-07-06 19:20:11.482";"f";"57594326";"108";"CONSOLIDADA";"";"Presencial";
"57594329";"02B";"5754300";"";"";"2042750";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"45N34 6N12";"12";"15";"REGULAR";"f";"2017-07-06 19:20:11.482";"f";"57594326";"108";"CONSOLIDADA";"";"Presencial";
"57594331";"01A";"5758760";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2345M12";"29";"21";"REGULAR";"f";"2017-06-30 18:08:27.193";"f";"57594330";"148";"CONSOLIDADA";"";"Presencial";
"57594331";"01A";"18908";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2345M12";"29";"21";"REGULAR";"f";"2017-06-30 18:08:27.193";"f";"57594330";"148";"CONSOLIDADA";"";"Presencial";
"57594331";"01A";"5753633";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2345M12";"29";"21";"REGULAR";"f";"2017-06-30 18:08:27.193";"f";"57594330";"148";"CONSOLIDADA";"";"Presencial";
"57594331";"01A";"5759170";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2345M12";"29";"21";"REGULAR";"f";"2017-06-30 18:08:27.193";"f";"57594330";"148";"CONSOLIDADA";"";"Presencial";
"57594332";"04";"5757143";"";"";"54977";"GRADUAÇÃO";"Campus Santa Cruz";"Sala de Aula EML 03";"2017";"1";"2017-04-26";"2017-06-21";"4T1234 (26/04/2017 - 21/06/2017)";"4";"5";"REGULAR";"f";"2017-07-01 15:04:28.723";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57594333";"01B";"18908";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2345M12";"21";"20";"REGULAR";"f";"2017-06-30 18:08:26.575";"f";"57594330";"148";"CONSOLIDADA";"";"Presencial";
"57594333";"01B";"5753633";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2345M12";"21";"20";"REGULAR";"f";"2017-06-30 18:08:26.575";"f";"57594330";"148";"CONSOLIDADA";"";"Presencial";
"57594333";"01B";"5758760";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2345M12";"21";"20";"REGULAR";"f";"2017-06-30 18:08:26.575";"f";"57594330";"148";"CONSOLIDADA";"";"Presencial";
"57594333";"01B";"5759170";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2345M12";"21";"20";"REGULAR";"f";"2017-06-30 18:08:26.575";"f";"57594330";"148";"CONSOLIDADA";"";"Presencial";
"57594335";"02A";"5758760";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2N34 356N12";"14";"13";"REGULAR";"f";"2017-06-22 16:21:00.955";"f";"57594334";"130";"CONSOLIDADA";"";"Presencial";
"57594335";"02A";"5753633";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2N34 356N12";"14";"13";"REGULAR";"f";"2017-06-22 16:21:00.955";"f";"57594334";"130";"CONSOLIDADA";"";"Presencial";
"57594335";"02A";"5759170";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2N34 356N12";"14";"13";"REGULAR";"f";"2017-06-22 16:21:00.955";"f";"57594334";"130";"CONSOLIDADA";"";"Presencial";
"57594335";"02A";"5756373";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2N34 356N12";"14";"13";"REGULAR";"f";"2017-06-22 16:21:00.955";"f";"57594334";"130";"CONSOLIDADA";"";"Presencial";
"57594335";"02A";"18908";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2N34 356N12";"14";"13";"REGULAR";"f";"2017-06-22 16:21:00.955";"f";"57594334";"130";"CONSOLIDADA";"";"Presencial";
"57594336";"02B";"5756373";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"25N34 36N12";"24";"17";"REGULAR";"f";"2017-06-22 16:21:01.702";"f";"57594334";"130";"CONSOLIDADA";"";"Presencial";
"57594336";"02B";"5758760";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"25N34 36N12";"24";"17";"REGULAR";"f";"2017-06-22 16:21:01.702";"f";"57594334";"130";"CONSOLIDADA";"";"Presencial";
"57594336";"02B";"5753633";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"25N34 36N12";"24";"17";"REGULAR";"f";"2017-06-22 16:21:01.702";"f";"57594334";"130";"CONSOLIDADA";"";"Presencial";
"57594336";"02B";"5759170";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"25N34 36N12";"24";"17";"REGULAR";"f";"2017-06-22 16:21:01.702";"f";"57594334";"130";"CONSOLIDADA";"";"Presencial";
"57594336";"02B";"18908";"";"";"25865";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"25N34 36N12";"24";"17";"REGULAR";"f";"2017-06-22 16:21:01.702";"f";"57594334";"130";"CONSOLIDADA";"";"Presencial";
"57594337";"01";"5751830";"";"";"27519";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2M123  3T456";"33";"22";"REGULAR";"f";"2017-07-03 18:00:35.519";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57594337";"01";"23487";"";"";"27519";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2M123  3T456";"33";"22";"REGULAR";"f";"2017-07-03 18:00:35.519";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57594337";"01";"26330";"";"";"27519";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2M123  3T456";"33";"22";"REGULAR";"f";"2017-07-03 18:00:35.519";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57594338";"02";"26330";"";"";"27519";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2M456  3T456";"40";"22";"REGULAR";"f";"2017-07-03 18:12:52.738";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57594338";"02";"23487";"";"";"27519";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2M456  3T456";"40";"22";"REGULAR";"f";"2017-07-03 18:12:52.738";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57594338";"02";"5751830";"";"";"27519";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2M456  3T456";"40";"22";"REGULAR";"f";"2017-07-03 18:12:52.738";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57594339";"01";"5758688";"";"";"54982";"GRADUAÇÃO";"Campus Santa Cruz";"Sala de Aula 13";"2017";"1";"2017-02-17";"2017-05-19";"6M234 (17/02/2017 - 19/05/2017)";"19";"30";"REGULAR";"f";"2017-07-06 15:57:07.7";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57594339";"01";"5756867";"";"";"54982";"GRADUAÇÃO";"Campus Santa Cruz";"Sala de Aula 13";"2017";"1";"2017-02-17";"2017-05-19";"6M234 (17/02/2017 - 19/05/2017)";"19";"30";"REGULAR";"f";"2017-07-06 15:57:07.7";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57594340";"03";"5756303";"";"";"27519";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"24N123";"9";"16";"REGULAR";"f";"2017-07-07 14:28:28.526";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57594340";"03";"26330";"";"";"27519";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"24N123";"9";"16";"REGULAR";"f";"2017-07-07 14:28:28.526";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57594340";"03";"5758596";"";"";"27519";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"24N123";"9";"16";"REGULAR";"f";"2017-07-07 14:28:28.526";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57594341";"01";"5758688";"";"";"54983";"GRADUAÇÃO";"Campus Santa Cruz";"LABORATÓRIO DE TÉCNICA";"2017";"1";"2017-05-26";"2017-06-16";"6M123 (26/05/2017 - 16/06/2017)";"13";"15";"REGULAR";"f";"2017-07-06 15:45:55.409";"f";"";"12";"CONSOLIDADA";"";"Presencial";
"57594342";"04";"5756303";"";"";"27519";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"25N123";"14";"16";"REGULAR";"f";"2017-07-07 14:36:50.025";"f";"";"102";"CONSOLIDADA";"";"Presencial";
"57594342";"04";"5758596";"";"";"27519";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"25N123";"14";"16";"REGULAR";"f";"2017-07-07 14:36:50.025";"f";"";"102";"CONSOLIDADA";"";"Presencial";
"57594342";"04";"26330";"";"";"27519";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"25N123";"14";"16";"REGULAR";"f";"2017-07-07 14:36:50.025";"f";"";"102";"CONSOLIDADA";"";"Presencial";
"57594343";"02";"5758688";"";"";"54983";"GRADUAÇÃO";"Campus Santa Cruz";"LABORATÓRIO DE TÉCNICA";"2017";"1";"2017-05-26";"2017-06-16";"6M456 (26/05/2017 - 16/06/2017)";"6";"15";"REGULAR";"f";"2017-07-06 15:49:53.698";"f";"";"12";"CONSOLIDADA";"";"Presencial";
"57594345";"01A";"5753758";"";"";"27520";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"2T5234";"27";"15";"REGULAR";"f";"2017-07-04 05:35:48.397";"f";"57594344";"74";"CONSOLIDADA";"";"Presencial";
"57594346";"01B";"5753758";"";"";"27520";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"24T23";"19";"12";"REGULAR";"f";"2017-07-04 05:35:47.961";"f";"57594344";"74";"CONSOLIDADA";"";"Presencial";
"57594347";"01";"5758688";"";"";"54984";"GRADUAÇÃO";"Campus Santa Cruz";"LABORATÓRIO DE TÉCNICA";"2017";"1";"2017-06-23";"2017-06-30";"6M123 (23/06/2017 - 30/06/2017)";"13";"15";"REGULAR";"f";"2017-07-06 15:52:13.623";"f";"";"6";"CONSOLIDADA";"";"Presencial";
"57594348";"01C";"5753758";"";"";"27520";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"3M45  2T23";"9";"11";"REGULAR";"f";"2017-07-04 05:35:48.818";"f";"57594344";"74";"CONSOLIDADA";"";"Presencial";
"57594349";"02";"5758688";"";"";"54984";"GRADUAÇÃO";"Campus Santa Cruz";"LABORATÓRIO DE TÉCNICA";"2017";"1";"2017-06-23";"2017-06-30";"6M456 (23/06/2017 - 30/06/2017)";"6";"15";"REGULAR";"f";"2017-07-06 15:53:47.608";"f";"";"6";"CONSOLIDADA";"";"Presencial";
"57594351";"02A";"5753758";"";"";"27520";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"3N1234";"18";"10";"REGULAR";"f";"2017-07-04 05:37:50.486";"f";"57594350";"74";"CONSOLIDADA";"";"Presencial";
"57594352";"02B";"5753758";"";"";"27520";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"3N12 4N34";"8";"10";"REGULAR";"f";"2017-07-04 05:37:50.009";"f";"57594350";"74";"CONSOLIDADA";"";"Presencial";
"57594354";"01A";"5756808";"";"";"24210";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"3T123";"35";"22";"REGULAR";"f";"2017-06-30 14:40:39.031";"f";"57594353";"54";"CONSOLIDADA";"";"Presencial";
"57594354";"01A";"25847";"";"";"24210";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"3T123";"35";"22";"REGULAR";"f";"2017-06-30 14:40:39.031";"f";"57594353";"54";"CONSOLIDADA";"";"Presencial";
"57594354";"01A";"5752189";"";"";"24210";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"3T123";"35";"22";"REGULAR";"f";"2017-06-30 14:40:39.031";"f";"57594353";"54";"CONSOLIDADA";"";"Presencial";
"57594354";"01A";"5757909";"";"";"24210";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia";"2017";"1";"2017-02-13";"2017-07-01";"3T123";"35";"22";"REGULAR";"f";"2017-06-30 14:40:39.031";"f";"57594353";"54";"CONSOLIDADA";"";"Presencial";
